type,client,tx,amount
resolve,598,46229,543.2461
withdrawal,861,46230,19.9538
withdrawal,954,46231,353.4226
dispute,194,46232,937.7011
deposit,746,46233,996.017
chargeback,543,46234,639.2518
dispute,732,46235,99.7024
resolve,814,46236,662.7631
deposit,65,46237,338.8062
deposit,214,46238,866.8466
chargeback,486,46239,981.8424
deposit,430,46240,37.7632
dispute,409,46241,846.4457
deposit,811,46242,486.1583
dispute,888,46243,167.2197
deposit,10,46244,543.4579
chargeback,293,46245,903.866
deposit,457,46246,161.5633
withdrawal,385,46247,671.9519
resolve,240,46248,723.3653
deposit,323,46249,952.0774
dispute,267,46250,305.6078
withdrawal,755,46251,584.8432
dispute,936,46252,761.1032
withdrawal,129,46253,762.8176
withdrawal,621,46254,731.8276
withdrawal,70,46255,979.5786
dispute,97,46256,335.8353
withdrawal,1,46257,195.7336
withdrawal,653,46258,963.6926
chargeback,660,46259,93.361
chargeback,174,46260,900.165
resolve,605,46261,275.0697
resolve,788,46262,362.9541
dispute,662,46263,761.8645
resolve,295,46264,787.0166
resolve,125,46265,24.0049
chargeback,620,46266,67.053
resolve,501,46267,821.049
chargeback,336,46268,672.2613
resolve,398,46269,994.1221
chargeback,42,46270,667.8345
withdrawal,824,46271,846.5497
resolve,731,46272,68.1377
withdrawal,66,46273,594.112
chargeback,749,46274,403.9487
withdrawal,690,46275,32.6116
deposit,467,46276,711.403
withdrawal,974,46277,502.1515
deposit,267,46278,153.387
deposit,170,46279,534.4839
dispute,26,46280,203.7096
deposit,355,46281,156.21
chargeback,115,46282,14.7528
withdrawal,558,46283,607.9023
resolve,459,46284,134.1687
withdrawal,584,46285,384.216
withdrawal,840,46286,317.1955
deposit,942,46287,767.9482
resolve,375,46288,768.7024
deposit,726,46289,211.2354
withdrawal,640,46290,691.014
dispute,729,46291,681.833
resolve,24,46292,911.0524
dispute,406,46293,970.9319
deposit,371,46294,475.6386
withdrawal,4,46295,888.4486
withdrawal,661,46296,366.1538
chargeback,850,46297,607.1935
withdrawal,564,46298,905.212
deposit,128,46299,498.6959
resolve,978,46300,76.2092
deposit,144,46301,658.0763
dispute,285,46302,294.9557
withdrawal,163,46303,589.5511
dispute,545,46304,257.0996
dispute,806,46305,763.6048
resolve,291,46306,86.3703
withdrawal,941,46307,414.6215
deposit,767,46308,747.6385
chargeback,283,46309,581.005
resolve,864,46310,114.3192
resolve,691,46311,475.88
deposit,338,46312,929.5038
chargeback,274,46313,652.4236
deposit,875,46314,555.3545
resolve,342,46315,766.4423
dispute,919,46316,725.2713
dispute,920,46317,441.57
withdrawal,644,46318,218.9761
chargeback,732,46319,394.4018
withdrawal,699,46320,641.0106
dispute,515,46321,691.8585
chargeback,976,46322,842.0862
dispute,145,46323,339.0821
deposit,627,46324,666.5161
withdrawal,251,46325,765.1764
resolve,346,46326,222.4461
resolve,844,46327,895.3784
withdrawal,154,46328,779.0696
withdrawal,229,46329,811.6022
deposit,80,46330,981.1489
withdrawal,13,46331,334.3804
chargeback,975,46332,383.1298
deposit,973,46333,314.0183
dispute,677,46334,680.9579
chargeback,27,46335,143.3964
withdrawal,492,46336,908.6226
dispute,323,46337,505.4581
dispute,14,46338,262.1907
dispute,910,46339,242.8422
withdrawal,977,46340,793.532
withdrawal,589,46341,523.4847
chargeback,206,46342,414.0244
deposit,294,46343,279.8544
withdrawal,531,46344,849.2538
deposit,230,46345,360.0453
resolve,318,46346,542.4294
deposit,226,46347,672.2031
resolve,285,46348,5.8163
withdrawal,55,46349,250.8438
resolve,976,46350,11.9359
chargeback,151,46351,794.6681
resolve,23,46352,980.3551
chargeback,235,46353,717.3138
deposit,558,46354,191.2869
chargeback,244,46355,416.1473
chargeback,460,46356,295.0675
resolve,4,46357,597.2015
resolve,415,46358,357.3946
resolve,551,46359,481.2447
withdrawal,811,46360,665.2695
deposit,775,46361,565.9128
resolve,493,46362,125.7884
deposit,601,46363,94.0651
chargeback,486,46364,23.1079
dispute,838,46365,778.4111
resolve,350,46366,911.6196
resolve,583,46367,891.8319
chargeback,227,46368,927.7538
resolve,715,46369,293.4367
resolve,666,46370,284.089
deposit,667,46371,212.1448
resolve,788,46372,60.4887
withdrawal,75,46373,679.8316
chargeback,160,46374,635.0398
withdrawal,880,46375,814.9104
resolve,774,46376,260.0977
resolve,38,46377,994.364
dispute,924,46378,969.1149
deposit,261,46379,61.9073
chargeback,315,46380,540.6145
withdrawal,517,46381,994.4182
dispute,803,46382,290.0715
chargeback,861,46383,998.7739
resolve,204,46384,283.5987
resolve,468,46385,446.9689
deposit,814,46386,210.1369
resolve,480,46387,604.1571
deposit,870,46388,466.6877
dispute,587,46389,796.2346
resolve,282,46390,39.6406
resolve,332,46391,456.7663
deposit,638,46392,335.3933
chargeback,373,46393,137.5693
withdrawal,820,46394,889.8766
resolve,920,46395,34.0248
resolve,40,46396,667.1672
chargeback,595,46397,25.7992
resolve,30,46398,16.2108
resolve,408,46399,558.3909
withdrawal,141,46400,75.8579
deposit,581,46401,387.8111
withdrawal,827,46402,533.4974
dispute,846,46403,471.4576
deposit,19,46404,622.6167
dispute,469,46405,912.6483
chargeback,469,46406,514.6068
resolve,604,46407,335.1934
chargeback,257,46408,96.1653
dispute,638,46409,582.4313
resolve,304,46410,974.4893
chargeback,284,46411,607.6085
dispute,271,46412,828.2677
dispute,112,46413,773.8812
chargeback,853,46414,104.3941
dispute,719,46415,944.6091
dispute,167,46416,446.1468
withdrawal,872,46417,729.545
resolve,449,46418,996.8106
chargeback,385,46419,625.7623
deposit,358,46420,554.127
chargeback,973,46421,177.5139
resolve,741,46422,44.0237
chargeback,606,46423,567.639
withdrawal,293,46424,294.885
chargeback,822,46425,54.0241
dispute,594,46426,720.1452
dispute,571,46427,248.2559
resolve,945,46428,403.755
withdrawal,87,46429,801.6736
withdrawal,893,46430,767.4278
withdrawal,173,46431,766.9717
resolve,474,46432,659.7476
deposit,847,46433,60.4499
dispute,814,46434,749.1846
chargeback,275,46435,223.2093
chargeback,990,46436,761.6888
chargeback,554,46437,594.3153
chargeback,502,46438,980.0158
deposit,931,46439,823.668
chargeback,235,46440,685.7839
resolve,761,46441,712.7196
resolve,494,46442,828.4827
chargeback,862,46443,188.8015
chargeback,442,46444,935.9335
chargeback,46,46445,389.4899
withdrawal,438,46446,490.8391
deposit,76,46447,97.9449
dispute,185,46448,515.4682
withdrawal,646,46449,6.5019
dispute,107,46450,770.1688
resolve,238,46451,883.9053
dispute,639,46452,865.7332
resolve,175,46453,651.1326
resolve,694,46454,60.8386
resolve,386,46455,175.7776
resolve,244,46456,29.114
resolve,743,46457,309.2006
deposit,655,46458,652.4655
resolve,112,46459,559.2287
chargeback,477,46460,591.9498
deposit,399,46461,947.1485
deposit,566,46462,266.2449
deposit,718,46463,104.4642
dispute,751,46464,689.5598
chargeback,666,46465,24.6715
deposit,950,46466,658.2933
chargeback,75,46467,384.9279
dispute,832,46468,74.3716
withdrawal,124,46469,97.9142
resolve,412,46470,637.0062
chargeback,552,46471,198.8591
withdrawal,647,46472,814.619
withdrawal,531,46473,959.2961
withdrawal,26,46474,456.8874
withdrawal,22,46475,534.3349
dispute,183,46476,476.0057
chargeback,767,46477,494.5722
withdrawal,763,46478,889.3341
resolve,981,46479,976.1541
dispute,693,46480,125.4449
withdrawal,939,46481,594.0708
resolve,735,46482,429.5199
resolve,345,46483,818.812
dispute,496,46484,167.6025
chargeback,747,46485,658.6879
dispute,997,46486,525.5372
chargeback,404,46487,863.5665
withdrawal,239,46488,39.8348
withdrawal,836,46489,628.8601
chargeback,275,46490,761.389
deposit,916,46491,247.0789
chargeback,251,46492,81.3832
chargeback,205,46493,547.8026
chargeback,34,46494,722.9997
resolve,259,46495,360.2189
withdrawal,520,46496,541.3596
resolve,694,46497,120.8734
resolve,224,46498,846.9601
withdrawal,101,46499,594.3695
withdrawal,572,46500,388.7503
resolve,988,46501,868.0919
deposit,401,46502,781.4013
deposit,677,46503,919.6439
dispute,250,46504,351.6952
dispute,625,46505,324.2016
resolve,713,46506,186.1178
resolve,419,46507,880.2574
withdrawal,956,46508,806.6989
withdrawal,589,46509,476.6979
chargeback,332,46510,728.4311
deposit,936,46511,515.4446
deposit,277,46512,392.0938
resolve,832,46513,66.7674
dispute,461,46514,546.2314
resolve,840,46515,771.3833
deposit,645,46516,844.711
deposit,681,46517,412.5313
chargeback,534,46518,583.5698
chargeback,441,46519,415.7465
deposit,603,46520,111.4594
deposit,572,46521,16.1144
dispute,433,46522,189.8161
resolve,337,46523,902.9416
withdrawal,496,46524,409.8826
chargeback,230,46525,825.9821
chargeback,955,46526,812.0628
dispute,639,46527,960.5478
deposit,290,46528,315.4464
chargeback,73,46529,144.4513
dispute,906,46530,537.2794
dispute,806,46531,643.5633
resolve,582,46532,24.3003
chargeback,650,46533,262.8646
dispute,546,46534,886.241
chargeback,86,46535,711.425
chargeback,581,46536,68.7263
chargeback,476,46537,17.6261
chargeback,537,46538,76.4512
withdrawal,330,46539,118.4718
chargeback,909,46540,828.2972
resolve,577,46541,590.5249
resolve,433,46542,11.1006
withdrawal,662,46543,315.1542
chargeback,337,46544,93.0595
withdrawal,838,46545,437.677
withdrawal,794,46546,643.4266
chargeback,74,46547,900.5316
resolve,639,46548,202.1183
withdrawal,940,46549,445.5014
resolve,544,46550,245.5469
dispute,941,46551,792.3933
deposit,341,46552,395.1546
withdrawal,126,46553,98.1374
resolve,288,46554,661.8678
chargeback,178,46555,173.3008
resolve,673,46556,140.9143
dispute,343,46557,304.174
dispute,331,46558,483.0243
dispute,634,46559,217.3769
dispute,20,46560,747.8267
withdrawal,341,46561,462.9342
deposit,299,46562,27.2542
dispute,620,46563,718.2942
withdrawal,925,46564,708.7412
chargeback,6,46565,828.5754
deposit,895,46566,793.1791
dispute,313,46567,188.2722
deposit,578,46568,244.6385
withdrawal,400,46569,234.4272
deposit,99,46570,347.2416
dispute,204,46571,644.8965
withdrawal,488,46572,302.7307
deposit,314,46573,49.0714
chargeback,754,46574,776.3398
resolve,642,46575,831.14
resolve,975,46576,893.3035
dispute,436,46577,341.2524
dispute,854,46578,128.0466
chargeback,978,46579,828.8768
resolve,187,46580,2.9282
withdrawal,426,46581,732.9826
deposit,259,46582,639.9641
chargeback,944,46583,837.2448
withdrawal,119,46584,31.1035
dispute,204,46585,344.6525
withdrawal,648,46586,875.586
chargeback,778,46587,414.3418
withdrawal,823,46588,878.1321
chargeback,138,46589,224.4595
deposit,950,46590,260.7334
chargeback,697,46591,309.9711
dispute,463,46592,980.8
chargeback,732,46593,791.6112
dispute,100,46594,130.7047
chargeback,80,46595,311.8447
resolve,525,46596,166.4724
resolve,148,46597,72.6183
deposit,924,46598,644.5333
resolve,588,46599,956.4487
chargeback,138,46600,88.3812
dispute,87,46601,72.1091
dispute,228,46602,442.576
dispute,319,46603,342.9371
chargeback,874,46604,311.525
resolve,964,46605,206.1162
dispute,914,46606,500.4691
deposit,420,46607,595.9244
resolve,338,46608,462.0491
resolve,973,46609,1.5046
chargeback,908,46610,832.9531
withdrawal,789,46611,826.8948
deposit,1000,46612,909.1372
deposit,52,46613,828.7469
resolve,772,46614,761.5061
dispute,186,46615,850.2771
deposit,40,46616,951.5097
dispute,449,46617,45.861
chargeback,482,46618,500.0188
chargeback,680,46619,884.1563
deposit,1000,46620,926.9935
chargeback,405,46621,163.2894
resolve,130,46622,700.7135
deposit,985,46623,992.2387
resolve,51,46624,979.7063
resolve,554,46625,481.7581
withdrawal,172,46626,372.7764
deposit,532,46627,869.0197
dispute,773,46628,250.0663
chargeback,978,46629,193.0839
withdrawal,667,46630,377.1789
resolve,72,46631,417.5634
chargeback,641,46632,276.1092
chargeback,726,46633,813.0447
withdrawal,228,46634,232.9079
chargeback,350,46635,684.3525
resolve,207,46636,977.8814
resolve,928,46637,179.742
resolve,435,46638,892.9442
deposit,373,46639,569.6646
chargeback,507,46640,914.3532
dispute,661,46641,751.4793
withdrawal,668,46642,722.1104
deposit,915,46643,716.0183
resolve,30,46644,956.2088
chargeback,446,46645,765.2005
dispute,568,46646,281.804
resolve,755,46647,177.9652
resolve,466,46648,839.6086
withdrawal,392,46649,955.6243
resolve,387,46650,517.3761
withdrawal,188,46651,387.126
deposit,972,46652,211.4175
withdrawal,349,46653,445.1488
resolve,368,46654,502.7909
dispute,42,46655,845.251
chargeback,589,46656,564.1913
resolve,200,46657,773.7748
dispute,648,46658,37.2876
withdrawal,636,46659,476.7367
chargeback,554,46660,371.4723
chargeback,251,46661,884.8966
chargeback,641,46662,417.0802
dispute,113,46663,780.1137
deposit,618,46664,591.0309
dispute,288,46665,682.3136
resolve,615,46666,589.7219
resolve,572,46667,478.5908
dispute,685,46668,607.0113
deposit,166,46669,549.8672
resolve,287,46670,161.0322
dispute,266,46671,722.9913
deposit,985,46672,725.4896
dispute,398,46673,158.148
dispute,974,46674,185.7447
deposit,863,46675,18.5751
deposit,226,46676,192.7945
resolve,225,46677,794.7209
dispute,723,46678,845.9502
resolve,698,46679,823.5317
withdrawal,591,46680,712.4531
dispute,790,46681,616.6928
resolve,422,46682,829.6154
chargeback,913,46683,809.8885
withdrawal,663,46684,678.9989
dispute,602,46685,983.9815
chargeback,332,46686,881.825
resolve,378,46687,645.5944
dispute,194,46688,26.7384
dispute,155,46689,603.4305
resolve,620,46690,223.0608
resolve,394,46691,873.6585
withdrawal,233,46692,188.2407
resolve,221,46693,396.9378
chargeback,214,46694,309.1011
chargeback,694,46695,928.9981
resolve,906,46696,789.6326
chargeback,585,46697,511.1154
dispute,116,46698,291.2383
resolve,803,46699,209.7247
deposit,294,46700,657.658
resolve,423,46701,825.6184
withdrawal,744,46702,795.8549
deposit,652,46703,905.512
dispute,857,46704,869.3459
deposit,131,46705,670.5031
withdrawal,179,46706,577.1319
withdrawal,340,46707,753.4147
dispute,64,46708,630.6032
withdrawal,474,46709,837.4481
deposit,877,46710,441.8858
deposit,269,46711,363.6287
deposit,700,46712,255.6024
resolve,813,46713,993.9299
dispute,257,46714,754.4321
dispute,309,46715,989.5795
dispute,6,46716,750.5644
resolve,57,46717,416.7831
withdrawal,418,46718,790.408
deposit,489,46719,881.6131
dispute,429,46720,216.3464
resolve,168,46721,976.7085
resolve,775,46722,699.8549
chargeback,45,46723,712.1429
deposit,397,46724,820.4837
resolve,246,46725,713.2489
dispute,8,46726,196.7363
deposit,521,46727,726.2305
withdrawal,100,46728,574.2839
withdrawal,527,46729,246.3641
dispute,783,46730,128.8912
dispute,552,46731,412.6483
withdrawal,90,46732,969.6073
dispute,514,46733,357.8361
deposit,119,46734,481.9046
deposit,425,46735,269.4428
chargeback,778,46736,700.3743
dispute,44,46737,92.2282
withdrawal,601,46738,458.9462
withdrawal,386,46739,541.9189
deposit,929,46740,549.8532
resolve,901,46741,879.6517
deposit,47,46742,434.0606
resolve,137,46743,945.7289
resolve,507,46744,219.9017
chargeback,857,46745,682.1348
withdrawal,166,46746,239.1816
dispute,869,46747,972.8276
chargeback,759,46748,70.0892
deposit,113,46749,687.3067
chargeback,266,46750,335.0551
resolve,785,46751,638.845
dispute,13,46752,3.5434
withdrawal,993,46753,891.5494
withdrawal,95,46754,281.0524
resolve,496,46755,989.3602
withdrawal,489,46756,67.228
dispute,987,46757,789.0852
withdrawal,287,46758,102.3993
resolve,230,46759,244.3762
deposit,337,46760,228.0481
resolve,405,46761,20.6659
resolve,311,46762,110.5547
dispute,960,46763,326.3248
dispute,109,46764,460.6275
deposit,398,46765,941.8434
deposit,410,46766,760.3652
resolve,593,46767,675.2722
deposit,887,46768,86.9512
deposit,292,46769,163.2571
chargeback,572,46770,55.4439
chargeback,263,46771,282.0566
chargeback,14,46772,209.0683
resolve,677,46773,136.1505
chargeback,551,46774,525.3209
resolve,884,46775,169.95
dispute,676,46776,739.5213
chargeback,781,46777,306.9809
chargeback,843,46778,632.6381
resolve,271,46779,7.9542
chargeback,126,46780,309.7905
dispute,395,46781,111.9152
deposit,167,46782,883.277
dispute,197,46783,695.7077
deposit,157,46784,732.8234
dispute,382,46785,905.4837
dispute,461,46786,376.7403
resolve,313,46787,60.4595
dispute,332,46788,519.7637
deposit,24,46789,950.3063
chargeback,90,46790,309.5576
chargeback,849,46791,217.2155
chargeback,136,46792,328.1018
dispute,698,46793,250.9911
deposit,868,46794,684.7368
dispute,639,46795,779.407
chargeback,697,46796,396.882
resolve,615,46797,347.951
withdrawal,158,46798,176.5704
withdrawal,878,46799,546.4065
dispute,845,46800,425.2757
resolve,957,46801,793.1322
dispute,585,46802,988.6048
deposit,485,46803,914.3245
deposit,202,46804,662.4595
resolve,924,46805,359.5978
deposit,487,46806,117.8223
chargeback,343,46807,160.8865
resolve,685,46808,355.2927
dispute,879,46809,760.4544
chargeback,933,46810,299.4727
deposit,281,46811,769.7614
chargeback,611,46812,371.9985
dispute,449,46813,508.7734
deposit,687,46814,725.9715
deposit,712,46815,920.1421
resolve,167,46816,152.9637
dispute,76,46817,797.5637
deposit,315,46818,34.6089
resolve,383,46819,768.6257
dispute,115,46820,151.882
withdrawal,752,46821,115.5619
withdrawal,797,46822,825.9803
deposit,881,46823,893.7081
deposit,134,46824,164.784
dispute,976,46825,174.6266
resolve,367,46826,46.3705
dispute,97,46827,843.6682
chargeback,550,46828,649.2375
withdrawal,515,46829,396.7331
chargeback,214,46830,994.2224
withdrawal,838,46831,702.8601
deposit,131,46832,837.6215
withdrawal,662,46833,14.181
dispute,534,46834,129.4307
withdrawal,442,46835,355.2387
chargeback,397,46836,80.4498
withdrawal,467,46837,887.6604
deposit,861,46838,177.4976
dispute,101,46839,232.0395
resolve,120,46840,690.8539
resolve,481,46841,838.3027
dispute,724,46842,62.911
dispute,401,46843,608.8497
dispute,516,46844,651.8604
withdrawal,622,46845,151.7927
deposit,773,46846,965.2909
deposit,349,46847,523.5135
deposit,592,46848,806.1444
withdrawal,66,46849,879.9483
chargeback,410,46850,710.3409
resolve,417,46851,921.9358
chargeback,295,46852,959.3711
withdrawal,401,46853,826.666
resolve,738,46854,363.8987
deposit,856,46855,850.2432
resolve,97,46856,10.7753
chargeback,564,46857,66.3753
chargeback,722,46858,710.8906
dispute,138,46859,606.7604
withdrawal,98,46860,536.8526
chargeback,165,46861,146.2891
withdrawal,400,46862,459.1852
resolve,537,46863,401.0483
chargeback,165,46864,167.6152
chargeback,963,46865,183.639
dispute,512,46866,437.4555
dispute,294,46867,282.0063
resolve,120,46868,99.6702
chargeback,510,46869,853.6827
dispute,116,46870,695.5323
chargeback,12,46871,485.3905
deposit,372,46872,344.3197
withdrawal,567,46873,253.6473
withdrawal,368,46874,696.979
chargeback,269,46875,933.7816
withdrawal,826,46876,779.0742
chargeback,691,46877,506.2856
resolve,742,46878,304.3092
resolve,926,46879,913.9842
