type,client,tx,amount
withdrawal,373,6208,102.0932
dispute,901,6209,729.2043
resolve,637,6210,865.6604
resolve,98,6211,291.7377
dispute,819,6212,248.2619
dispute,998,6213,352.1515
resolve,374,6214,566.3873
withdrawal,991,6215,130.7246
resolve,286,6216,589.3603
chargeback,792,6217,647.2427
deposit,549,6218,504.8405
chargeback,810,6219,888.1097
chargeback,728,6220,870.896
deposit,362,6221,145.3507
deposit,284,6222,93.4599
withdrawal,648,6223,138.455
dispute,502,6224,503.911
withdrawal,204,6225,394.828
resolve,192,6226,943.9514
chargeback,227,6227,248.3529
dispute,259,6228,202.8948
chargeback,694,6229,702.492
chargeback,893,6230,530.5018
withdrawal,990,6231,128.6508
dispute,341,6232,437.5695
resolve,126,6233,685.0585
resolve,563,6234,579.4282
resolve,417,6235,741.8575
chargeback,140,6236,147.1132
withdrawal,690,6237,96.7449
dispute,571,6238,726.1499
withdrawal,698,6239,825.0062
dispute,817,6240,255.1495
resolve,533,6241,938.1512
withdrawal,134,6242,266.9528
withdrawal,765,6243,583.1557
resolve,590,6244,228.4055
deposit,938,6245,979.606
chargeback,283,6246,220.0066
withdrawal,402,6247,447.6181
deposit,911,6248,286.0462
resolve,77,6249,913.6098
chargeback,436,6250,216.3386
dispute,848,6251,767.6865
withdrawal,809,6252,575.5258
withdrawal,601,6253,207.3662
chargeback,197,6254,3.4597
withdrawal,432,6255,449.3622
deposit,36,6256,309.8674
chargeback,335,6257,412.9237
chargeback,816,6258,732.6964
withdrawal,678,6259,33.2896
dispute,736,6260,271.2116
resolve,838,6261,716.5568
deposit,212,6262,113.4959
withdrawal,354,6263,349.8692
resolve,421,6264,506.7364
dispute,687,6265,82.7024
withdrawal,186,6266,80.4483
withdrawal,271,6267,797.2337
resolve,806,6268,723.7547
dispute,519,6269,758.5248
dispute,786,6270,92.5647
dispute,246,6271,781.3111
resolve,349,6272,117.7551
dispute,929,6273,538.354
withdrawal,231,6274,562.6302
withdrawal,657,6275,314.1008
chargeback,208,6276,400.7106
deposit,674,6277,348.3973
withdrawal,431,6278,398.198
deposit,88,6279,980.7095
chargeback,609,6280,528.7472
chargeback,508,6281,586.1343
resolve,94,6282,25.4647
deposit,320,6283,890.8221
withdrawal,575,6284,278.197
resolve,513,6285,960.1046
resolve,549,6286,562.8203
dispute,257,6287,965.849
deposit,311,6288,135.7637
withdrawal,714,6289,418.5273
resolve,546,6290,474.0644
deposit,513,6291,435.4103
withdrawal,370,6292,972.2939
dispute,512,6293,547.5503
chargeback,641,6294,882.5547
resolve,933,6295,434.1956
deposit,170,6296,942.492
dispute,15,6297,244.5422
chargeback,753,6298,123.9075
resolve,520,6299,313.5579
resolve,231,6300,912.8673
deposit,134,6301,37.8394
withdrawal,230,6302,566.5229
deposit,756,6303,311.317
withdrawal,600,6304,331.2159
chargeback,653,6305,796.0191
resolve,559,6306,655.7973
withdrawal,698,6307,755.3851
withdrawal,664,6308,408.1458
resolve,132,6309,813.8117
deposit,897,6310,936.0003
withdrawal,264,6311,690.1895
dispute,863,6312,225.1522
chargeback,777,6313,305.8887
dispute,101,6314,937.8343
withdrawal,306,6315,367.0884
dispute,861,6316,122.3389
resolve,926,6317,233.6934
withdrawal,605,6318,629.229
chargeback,743,6319,591.6123
withdrawal,899,6320,756.6921
dispute,1000,6321,358.3482
chargeback,550,6322,165.5205
chargeback,341,6323,815.5752
resolve,202,6324,192.0819
deposit,992,6325,905.3059
dispute,924,6326,732.9372
withdrawal,461,6327,749.0016
resolve,92,6328,117.6445
resolve,418,6329,203.1316
resolve,122,6330,414.1364
chargeback,436,6331,901.8583
chargeback,285,6332,799.1074
deposit,620,6333,83.1902
withdrawal,458,6334,749.8912
deposit,206,6335,988.6914
resolve,903,6336,706.5047
resolve,594,6337,765.4782
chargeback,407,6338,615.6178
withdrawal,291,6339,312.6384
chargeback,873,6340,897.3917
withdrawal,322,6341,212.4823
withdrawal,238,6342,476.5204
withdrawal,367,6343,374.2493
chargeback,271,6344,113.7444
deposit,606,6345,896.8463
resolve,373,6346,26.1604
dispute,890,6347,353.3872
dispute,138,6348,199.3616
chargeback,237,6349,308.9161
withdrawal,427,6350,231.696
chargeback,242,6351,597.8916
resolve,123,6352,190.8617
dispute,920,6353,665.7177
dispute,837,6354,88.2778
withdrawal,667,6355,364.2849
chargeback,612,6356,239.2909
dispute,173,6357,152.5503
chargeback,562,6358,712.5342
resolve,293,6359,510.3419
resolve,382,6360,139.0394
resolve,190,6361,252.2654
deposit,307,6362,50.1443
chargeback,169,6363,182.7426
resolve,995,6364,586.0075
resolve,680,6365,189.308
withdrawal,259,6366,864.0476
deposit,436,6367,330.9505
withdrawal,392,6368,545.7431
dispute,77,6369,344.6867
deposit,80,6370,321.652
resolve,50,6371,850.5592
withdrawal,297,6372,930.6273
chargeback,196,6373,189.6631
deposit,609,6374,500.1761
chargeback,281,6375,740.6264
deposit,825,6376,906.5675
withdrawal,206,6377,344.2673
deposit,767,6378,221.3922
deposit,888,6379,676.8355
dispute,713,6380,225.2222
resolve,878,6381,73.5752
withdrawal,580,6382,969.0839
resolve,824,6383,824.4952
withdrawal,121,6384,691.1403
resolve,219,6385,354.2246
withdrawal,582,6386,855.7862
chargeback,201,6387,645.3751
withdrawal,588,6388,927.9862
dispute,705,6389,284.2235
deposit,525,6390,812.9846
deposit,1000,6391,963.5182
deposit,265,6392,913.9054
dispute,196,6393,8.5578
dispute,811,6394,714.4128
chargeback,36,6395,627.5694
dispute,750,6396,989.5922
dispute,955,6397,848.9662
chargeback,938,6398,426.1509
resolve,558,6399,319.1978
dispute,872,6400,224.5783
chargeback,227,6401,195.9702
dispute,689,6402,611.3075
withdrawal,706,6403,198.8881
dispute,186,6404,402.9799
chargeback,703,6405,467.0434
deposit,570,6406,977.585
resolve,283,6407,54.4655
dispute,483,6408,559.057
dispute,467,6409,552.0154
deposit,18,6410,703.0794
deposit,452,6411,879.1553
withdrawal,763,6412,17.1086
withdrawal,91,6413,277.6498
resolve,874,6414,872.8876
dispute,754,6415,895.2698
deposit,886,6416,297.5642
chargeback,914,6417,598.4426
withdrawal,434,6418,735.9426
resolve,445,6419,492.8183
chargeback,594,6420,43.7825
deposit,674,6421,701.7154
deposit,140,6422,239.5608
withdrawal,350,6423,564.574
chargeback,837,6424,374.1271
deposit,344,6425,937.143
withdrawal,340,6426,374.418
withdrawal,308,6427,27.7993
resolve,426,6428,941.7413
deposit,266,6429,862.8198
withdrawal,802,6430,989.2699
dispute,686,6431,460.8388
dispute,527,6432,176.4481
chargeback,679,6433,865.5469
resolve,605,6434,581.3489
withdrawal,791,6435,186.7373
chargeback,968,6436,36.2613
chargeback,477,6437,67.6464
deposit,373,6438,606.4995
deposit,344,6439,47.9128
resolve,292,6440,793.9954
dispute,212,6441,988.4764
chargeback,473,6442,602.7789
withdrawal,385,6443,232.1437
dispute,335,6444,418.4855
dispute,222,6445,88.5241
deposit,690,6446,156.3311
withdrawal,12,6447,492.2068
dispute,834,6448,987.2115
dispute,432,6449,232.481
resolve,41,6450,1.9165
withdrawal,747,6451,991.3001
chargeback,57,6452,101.675
withdrawal,454,6453,483.0685
resolve,871,6454,108.2084
resolve,536,6455,235.5631
deposit,203,6456,776.8764
withdrawal,862,6457,977.1217
withdrawal,581,6458,618.9494
resolve,19,6459,396.241
resolve,991,6460,113.5315
chargeback,997,6461,373.2252
chargeback,113,6462,920.1239
dispute,721,6463,477.0294
deposit,754,6464,130.1666
deposit,455,6465,142.8605
deposit,877,6466,191.9044
dispute,759,6467,175.0239
chargeback,181,6468,532.9541
deposit,887,6469,253.4369
dispute,144,6470,965.1403
dispute,658,6471,4.3886
dispute,871,6472,264.9158
resolve,35,6473,952.3644
deposit,802,6474,796.2904
chargeback,744,6475,423.7653
dispute,314,6476,144.9291
resolve,362,6477,914.7941
resolve,242,6478,300.0273
withdrawal,503,6479,980.797
dispute,459,6480,179.2773
chargeback,192,6481,906.309
resolve,615,6482,381.765
chargeback,696,6483,264.257
dispute,362,6484,692.8149
resolve,721,6485,388.6913
deposit,24,6486,568.0693
dispute,341,6487,2.0248
resolve,578,6488,48.3402
chargeback,793,6489,276.4027
withdrawal,154,6490,396.6773
withdrawal,96,6491,229.7205
resolve,413,6492,850.5385
chargeback,306,6493,891.3259
dispute,458,6494,500.354
resolve,550,6495,137.2829
chargeback,857,6496,358.5169
deposit,289,6497,975.346
dispute,344,6498,104.7327
resolve,674,6499,71.296
deposit,267,6500,168.9509
deposit,623,6501,867.3037
withdrawal,393,6502,167.5604
deposit,177,6503,153.2714
withdrawal,106,6504,593.129
chargeback,497,6505,715.3925
deposit,37,6506,880.4715
resolve,422,6507,940.8704
dispute,890,6508,958.8929
withdrawal,288,6509,27.9513
deposit,526,6510,299.606
dispute,382,6511,564.4991
deposit,344,6512,762.5557
withdrawal,444,6513,437.0066
resolve,647,6514,88.4967
dispute,858,6515,558.087
chargeback,598,6516,463.8731
resolve,699,6517,935.7563
chargeback,635,6518,314.0629
deposit,11,6519,48.9504
deposit,905,6520,495.5278
resolve,602,6521,119.2611
deposit,396,6522,504.6609
deposit,156,6523,317.4689
resolve,915,6524,162.8718
resolve,372,6525,246.2077
resolve,277,6526,823.5658
resolve,443,6527,941.476
resolve,262,6528,727.6357
withdrawal,820,6529,493.9012
deposit,48,6530,647.8785
resolve,53,6531,809.7526
deposit,115,6532,227.7976
dispute,446,6533,736.9636
resolve,10,6534,432.9181
withdrawal,607,6535,716.6284
resolve,385,6536,483.4842
withdrawal,996,6537,898.343
chargeback,863,6538,194.2665
withdrawal,306,6539,113.0882
deposit,860,6540,942.2892
deposit,479,6541,256.0015
deposit,175,6542,646.5728
deposit,41,6543,975.4614
deposit,212,6544,709.2968
withdrawal,627,6545,497.351
deposit,368,6546,525.0934
deposit,603,6547,515.9804
dispute,30,6548,85.0169
chargeback,76,6549,831.8794
chargeback,947,6550,765.711
dispute,386,6551,245.4311
resolve,443,6552,946.9386
deposit,652,6553,275.9137
chargeback,415,6554,483.4369
dispute,910,6555,785.6891
withdrawal,708,6556,227.7419
withdrawal,211,6557,772.2653
resolve,979,6558,775.0277
withdrawal,230,6559,341.2049
deposit,12,6560,572.7862
chargeback,646,6561,380.5212
dispute,37,6562,863.0104
dispute,647,6563,633.5743
resolve,689,6564,778.4573
deposit,717,6565,522.3236
resolve,768,6566,866.0463
dispute,981,6567,858.8127
resolve,774,6568,702.9421
withdrawal,523,6569,813.3748
chargeback,862,6570,383.0628
chargeback,214,6571,158.1763
dispute,831,6572,478.7825
resolve,934,6573,997.0944
dispute,735,6574,528.6596
withdrawal,7,6575,847.7431
dispute,270,6576,959.5807
dispute,2,6577,486.6369
dispute,187,6578,280.4675
chargeback,811,6579,192.8402
deposit,215,6580,240.0793
chargeback,518,6581,579.5458
deposit,175,6582,190.7155
deposit,771,6583,589.0356
resolve,95,6584,529.8272
deposit,854,6585,307.7655
withdrawal,629,6586,484.1537
resolve,507,6587,926.544
withdrawal,229,6588,171.4375
deposit,98,6589,701.8554
resolve,97,6590,48.9118
dispute,961,6591,553.3703
deposit,465,6592,742.7907
resolve,687,6593,585.8137
deposit,950,6594,897.0741
deposit,512,6595,725.5637
chargeback,318,6596,320.4542
deposit,901,6597,610.6408
deposit,121,6598,506.3956
dispute,205,6599,912.7312
chargeback,726,6600,298.8438
deposit,912,6601,410.3431
deposit,460,6602,200.0687
withdrawal,36,6603,172.201
dispute,508,6604,274.7577
deposit,553,6605,292.7047
chargeback,994,6606,754.8774
withdrawal,826,6607,177.1482
chargeback,778,6608,183.2653
withdrawal,523,6609,95.9986
deposit,3,6610,66.3943
resolve,200,6611,798.671
chargeback,885,6612,576.3796
withdrawal,333,6613,283.4826
chargeback,402,6614,127.9209
deposit,614,6615,848.2704
dispute,631,6616,841.6176
dispute,713,6617,575.5169
chargeback,28,6618,191.7413
chargeback,441,6619,1.0431
withdrawal,54,6620,436.0068
dispute,197,6621,299.2258
withdrawal,657,6622,109.6224
withdrawal,599,6623,790.794
deposit,751,6624,214.2065
deposit,790,6625,800.5699
dispute,290,6626,374.7836
withdrawal,450,6627,875.7373
dispute,457,6628,730.6099
deposit,131,6629,59.4107
resolve,228,6630,532.5327
deposit,831,6631,451.7289
deposit,249,6632,10.5514
chargeback,416,6633,848.3324
dispute,198,6634,835.0959
deposit,718,6635,52.9685
withdrawal,942,6636,538.8012
resolve,735,6637,383.5663
chargeback,697,6638,571.374
dispute,910,6639,579.2931
resolve,283,6640,680.9286
withdrawal,725,6641,157.4737
resolve,55,6642,243.8616
resolve,830,6643,749.963
withdrawal,478,6644,913.0885
withdrawal,169,6645,179.0117
dispute,329,6646,411.0237
withdrawal,892,6647,590.0165
chargeback,897,6648,614.0701
dispute,762,6649,374.3272
dispute,992,6650,221.9988
dispute,292,6651,497.041
deposit,254,6652,315.6935
withdrawal,112,6653,455.0579
dispute,893,6654,91.3378
dispute,562,6655,861.1188
dispute,760,6656,418.6801
resolve,909,6657,860.8116
deposit,200,6658,967.5625
chargeback,213,6659,534.6658
dispute,35,6660,295.0539
resolve,75,6661,742.0674
chargeback,908,6662,71.1768
dispute,133,6663,644.5746
chargeback,562,6664,901.8172
withdrawal,25,6665,663.1085
dispute,77,6666,673.4593
withdrawal,812,6667,625.1563
withdrawal,675,6668,442.9389
resolve,364,6669,653.5474
resolve,564,6670,872.2515
deposit,933,6671,864.9418
chargeback,333,6672,735.3935
withdrawal,438,6673,244.517
chargeback,539,6674,588.7496
chargeback,144,6675,202.6695
resolve,544,6676,493.3488
resolve,272,6677,500.0611
withdrawal,930,6678,465.2307
dispute,177,6679,670.1984
resolve,73,6680,539.3551
deposit,615,6681,953.2199
resolve,28,6682,588.8261
deposit,401,6683,340.3106
withdrawal,110,6684,413.5391
deposit,651,6685,677.6081
chargeback,198,6686,716.56
chargeback,132,6687,185.4665
withdrawal,622,6688,444.7235
withdrawal,275,6689,200.1934
resolve,982,6690,924.8815
resolve,602,6691,45.0814
deposit,204,6692,275.7079
dispute,339,6693,790.0403
chargeback,828,6694,927.4731
chargeback,348,6695,667.6156
chargeback,449,6696,212.7627
chargeback,760,6697,534.7666
withdrawal,636,6698,87.4796
resolve,142,6699,409.4293
withdrawal,474,6700,905.7113
withdrawal,644,6701,148.7376
deposit,712,6702,54.4644
chargeback,738,6703,670.2694
deposit,147,6704,293.4077
deposit,74,6705,373.4636
chargeback,479,6706,420.5953
dispute,479,6707,191.9712
deposit,930,6708,518.6557
dispute,357,6709,37.3423
resolve,146,6710,183.8155
dispute,527,6711,654.7338
resolve,998,6712,589.1145
withdrawal,437,6713,407.8271
withdrawal,376,6714,449.9574
withdrawal,946,6715,207.8136
resolve,499,6716,800.4159
dispute,126,6717,999.6726
dispute,705,6718,996.2472
deposit,827,6719,958.4799
resolve,624,6720,37.7849
dispute,802,6721,802.4408
chargeback,499,6722,779.638
chargeback,330,6723,185.7305
deposit,264,6724,106.2204
deposit,772,6725,93.7772
deposit,344,6726,302.4756
withdrawal,977,6727,612.8321
dispute,7,6728,816.2986
chargeback,700,6729,200.3307
chargeback,345,6730,998.8585
resolve,262,6731,763.0118
resolve,270,6732,808.562
chargeback,458,6733,178.0643
deposit,865,6734,925.1557
withdrawal,720,6735,893.1527
chargeback,246,6736,100.0525
resolve,107,6737,746.5081
dispute,862,6738,587.9188
chargeback,385,6739,772.8058
withdrawal,503,6740,1000.9897
chargeback,555,6741,920.2278
withdrawal,194,6742,520.0657
deposit,414,6743,73.3235
withdrawal,817,6744,269.6477
chargeback,46,6745,262.7318
withdrawal,648,6746,953.3651
chargeback,288,6747,840.5323
deposit,788,6748,785.6571
chargeback,43,6749,826.0464
resolve,848,6750,396.2254
dispute,374,6751,550.6012
dispute,747,6752,154.4179
deposit,45,6753,993.041
resolve,236,6754,209.4025
deposit,972,6755,135.9743
chargeback,885,6756,679.2314
chargeback,993,6757,866.0494
chargeback,119,6758,410.6081
dispute,96,6759,504.189
chargeback,862,6760,849.9371
dispute,357,6761,246.1316
withdrawal,420,6762,884.4843
dispute,479,6763,364.8051
resolve,62,6764,644.5264
dispute,697,6765,474.7772
resolve,628,6766,569.7479
chargeback,6,6767,492.9814
withdrawal,46,6768,984.342
resolve,907,6769,586.7995
dispute,714,6770,657.4208
deposit,845,6771,848.9884
dispute,326,6772,307.6015
chargeback,885,6773,823.6619
withdrawal,528,6774,577.7337
chargeback,691,6775,720.7205
deposit,546,6776,1000.1795
deposit,493,6777,563.4541
dispute,921,6778,26.4437
resolve,604,6779,480.5125
withdrawal,662,6780,366.4254
chargeback,872,6781,960.7946
resolve,545,6782,113.0419
resolve,523,6783,401.4384
chargeback,140,6784,702.78
deposit,804,6785,337.364
chargeback,534,6786,822.6804
dispute,382,6787,300.2318
withdrawal,924,6788,866.4243
dispute,314,6789,66.4221
withdrawal,525,6790,609.4157
deposit,611,6791,617.7885
chargeback,921,6792,214.6292
dispute,11,6793,453.9664
dispute,590,6794,113.4895
chargeback,576,6795,226.5088
deposit,958,6796,115.9153
deposit,356,6797,805.5803
resolve,884,6798,611.2403
dispute,700,6799,255.3171
resolve,781,6800,427.305
deposit,921,6801,281.1228
withdrawal,277,6802,69.5729
resolve,92,6803,888.9638
withdrawal,995,6804,926.2056
resolve,276,6805,914.7136
withdrawal,403,6806,723.0378
deposit,218,6807,175.6327
dispute,377,6808,262.4792
dispute,430,6809,820.0979
withdrawal,480,6810,9.6604
chargeback,377,6811,693.1423
deposit,659,6812,250.7218
dispute,267,6813,154.4936
withdrawal,246,6814,874.4353
resolve,895,6815,780.6
withdrawal,257,6816,794.0594
resolve,514,6817,150.0558
deposit,279,6818,1.8492
deposit,328,6819,951.2282
withdrawal,130,6820,908.3859
deposit,71,6821,672.1866
dispute,667,6822,734.6771
deposit,178,6823,729.5896
withdrawal,257,6824,425.3945
withdrawal,80,6825,801.6781
dispute,212,6826,819.7302
chargeback,756,6827,871.5877
chargeback,305,6828,481.6316
withdrawal,472,6829,237.4951
withdrawal,660,6830,128.9376
chargeback,304,6831,942.7032
resolve,930,6832,99.4348
dispute,271,6833,785.8835
chargeback,935,6834,79.3932
deposit,837,6835,36.5622
dispute,66,6836,303.1207
dispute,404,6837,685.5645
withdrawal,903,6838,721.0867
chargeback,738,6839,157.2924
dispute,777,6840,406.6448
chargeback,589,6841,356.9487
deposit,345,6842,896.1966
chargeback,998,6843,91.2169
chargeback,366,6844,607.2937
resolve,133,6845,408.6058
deposit,346,6846,97.9404
chargeback,888,6847,645.9206
deposit,225,6848,813.1508
resolve,327,6849,500.1792
withdrawal,208,6850,653.3747
chargeback,566,6851,344.9692
withdrawal,881,6852,376.8536
dispute,953,6853,84.0194
dispute,890,6854,26.1345
deposit,521,6855,281.6919
dispute,937,6856,12.9059
withdrawal,318,6857,514.7383
chargeback,525,6858,301.8619
withdrawal,359,6859,43.7252
chargeback,946,6860,77.8166
chargeback,72,6861,461.9388
withdrawal,793,6862,175.1677
dispute,208,6863,14.3002
dispute,797,6864,384.5784
deposit,111,6865,786.7292
resolve,13,6866,378.2536
dispute,779,6867,678.1846
resolve,103,6868,487.3643
deposit,731,6869,970.4399
chargeback,816,6870,605.5854
deposit,279,6871,238.1787
withdrawal,871,6872,149.8915
chargeback,884,6873,117.786
withdrawal,589,6874,386.9119
withdrawal,942,6875,462.8279
deposit,387,6876,681.9646
dispute,507,6877,25.9498
resolve,644,6878,200.5162
resolve,907,6879,760.439
dispute,436,6880,818.7038
dispute,124,6881,49.7396
deposit,84,6882,552.5494
chargeback,917,6883,706.462
withdrawal,569,6884,69.3692
dispute,298,6885,891.0128
chargeback,173,6886,435.7555
deposit,873,6887,852.1785
resolve,561,6888,678.5201
dispute,519,6889,838.7966
deposit,139,6890,66.3954
withdrawal,111,6891,322.7629
resolve,868,6892,883.1471
chargeback,492,6893,156.7198
resolve,763,6894,59.0178
dispute,665,6895,575.4312
resolve,978,6896,686.3144
chargeback,367,6897,117.0364
deposit,544,6898,155.8509
deposit,231,6899,190.5662
resolve,500,6900,42.7154
withdrawal,769,6901,447.8184
dispute,790,6902,32.2008
withdrawal,215,6903,679.4176
chargeback,480,6904,942.1526
deposit,294,6905,863.9558
withdrawal,327,6906,500.6072
chargeback,938,6907,915.5701
resolve,194,6908,994.3731
deposit,265,6909,484.7497
resolve,583,6910,213.4024
deposit,763,6911,137.6369
resolve,706,6912,410.3568
deposit,450,6913,310.1299
resolve,318,6914,627.2238
resolve,183,6915,75.3124
resolve,11,6916,405.3704
deposit,587,6917,113.9195
